=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2025.03.31 12:23:41 =~=~=~=~=~=~=~=~=~=~=~=
-0.141,-0.005,-0.994,0.000,-0.244,-0.122
-0.140,-0.005,-0.994,0.061,-0.122,-0.122
-0.140,-0.004,-0.992,0.122,0.061,-0.061
-0.140,-0.003,-0.992,0.061,0.061,-0.122
-0.140,-0.002,-0.991,0.000,-0.061,-0.183
-0.140,-0.001,-0.991,0.061,-0.122,-0.122
-0.139,0.000,-0.991,0.061,-0.122,-0.122
-0.140,-0.001,-0.993,0.000,-0.122,-0.122
-0.140,-0.002,-0.993,0.000,-0.061,-0.061
-0.140,-0.002,-0.993,0.000,-0.122,-0.061
-0.140,-0.002,-0.993,0.000,-0.122,-0.122
-0.140,-0.002,-0.992,0.000,-0.061,-0.122
-0.140,-0.001,-0.992,0.000,0.000,-0.122
-0.140,-0.000,-0.992,0.000,0.000,-0.183
-0.139,-0.000,-0.992,0.061,-0.061,-0.122
-0.140,-0.001,-0.992,0.000,-0.122,-0.122
-0.140,-0.002,-0.993,0.000,-0.122,-0.122
-0.139,-0.002,-0.993,0.000,-0.061,-0.122
-0.139,-0.003,-0.992,0.000,0.000,-0.122
-0.140,-0.002,-0.994,0.000,-0.061,-0.122
-0.141,-0.002,-0.994,0.122,-0.183,-0.122

0.307,-0.033,3.414,272.705,243.896,-21.240
0.390,0.093,3.318,66.650,253.540,-20.264
0.436,0.377,2.634,-11.902,159.241,-15.930
0.253,0.387,2.261,-110.535,-114.746,13.184
-0.147,0.381,1.381,-166.260,-202.759,16.785
-0.180,0.453,0.916,-278.259,-216.858,13.550
-0.152,0.673,0.250,-300.781,-180.054,15.320
-0.160,0.781,0.090,-279.602,-107.971,15.869
-0.187,0.861,-0.002,-255.737,-86.243,12.939
-0.198,0.824,0.011,-213.806,-76.904,6.409
-0.247,0.715,0.043,-201.416,-79.163,5.249
-0.310,0.712,0.026,-198.914,-55.664,12.939
-0.438,0.686,-0.097,-203.430,-38.025,14.771
-0.459,0.638,-0.152,-198.120,-42.053,-0.732
-0.438,0.571,-0.191,-189.880,-52.307,-10.254
-0.435,0.542,-0.208,-184.143,-45.715,-17.822
-0.428,0.450,-0.250,-186.768,-40.955,-19.531
-0.407,0.418,-0.281,-197.144,-34.058,-22.827
-0.354,0.349,-0.396,-203.369,-27.710,-26.611
-0.302,0.336,-0.465,-211.670,-21.362,-38.147
-0.148,0.364,-0.616,-208.618,-20.081,-37.109
-0.092,0.376,-0.691,-191.956,-40.588,-12.329
-0.046,0.314,-0.769,-179.199,-65.857,-1.099
-0.076,0.265,-0.723,-164.917,-98.206,-5.066
-0.151,0.201,-0.630,-170.166,-75.989,-14.221
-0.065,0.208,-0.831,-204.956,4.639,-23.926
0.007,0.201,-0.969,-211.060,17.456,-22.522
0.037,0.142,-1.081,-191.895,-27.405,-9.583
-0.007,0.114,-1.081,-179.687,-41.992,0.916
-0.076,0.106,-1.061,-167.603,-4.761,18.311
-0.147,0.089,-1.043,-168.213,20.691,19.531
-0.125,0.044,-1.073,-165.405,15.625,14.160
-0.139,-0.041,-1.111,-158.264,-4.272,14.893
-0.176,-0.069,-1.150,-161.926,-23.987,15.259
-0.229,-0.153,-1.318,-165.222,-18.066,10.864
-0.224,-0.197,-1.427,-169.067,-18.921,20.142
-0.157,-0.227,-1.711,-156.738,-25.085,16.602
-0.154,-0.259,-1.890,-125.122,-35.339,9.888
-0.198,-0.199,-2.093,-105.591,-36.377,12.207
-0.222,-0.159,-2.123,-50.415,-10.315,6.409
-0.189,-0.168,-2.118,-21.301,1.038,1.221
-0.173,-0.164,-2.058,34.363,-3.479,-3.601
-0.228,-0.094,-1.823,58.350,-9.277,-1.221
-0.268,-0.089,-1.712,89.783,-7.507,-1.526
-0.316,-0.188,-1.603,98.938,-6.104,-7.874
-0.311,-0.250,-1.621,108.582,-11.780,-31.494
-0.259,-0.285,-1.708,119.629,-13.550,-42.297
-0.197,-0.249,-1.729,154.846,-1.404,-44.861
-0.033,-0.206,-1.793,169.922,6.836,-36.865
0.014,-0.313,-1.831,198.486,-13.611,-25.330
0.103,-0.413,-1.861,215.637,-38.147,-21.851
0.147,-0.364,-1.868,252.075,-60.425,3.723
0.156,-0.322,-1.784,272.827,-55.237,22.461
0.090,-0.347,-1.613,312.012,-14.771,44.617
-0.015,-0.357,-1.197,325.928,20.691,42.786
0.007,-0.391,-1.050,333.008,66.406,27.283
0.089,-0.313,-0.864,331.909,69.336,22.339
0.100,-0.204,-0.765,343.811,67.383,28.137
0.099,-0.195,-0.520,345.398,68.726,31.067
0.090,-0.196,-0.356,339.905,95.276,39.917
-0.059,0.075,0.019,334.595,121.155,49.133
-0.176,0.203,0.232,333.252,162.415,49.805
-0.276,0.169,0.864,348.572,168.884,38.879
-0.282,0.210,1.363,387.634,195.312,6.042
-0.257,0.457,2.575,379.517,235.168,-18.127
-0.107,0.544,3.085,259.827,348.389,-77.454
0.567,0.753,3.373,173.157,359.070,-99.792
0.831,0.789,3.266,45.288,150.940,-76.599
0.631,0.663,2.522,-21.790,8.240,-32.166
0.362,0.583,1.901,-178.162,-146.118,38.208
0.060,0.577,0.785,-224.915,-165.405,46.082
0.040,0.624,0.475,-234.619,-163.818,30.151
0.043,0.692,0.248,-222.961,-150.085,22.766
0.034,0.702,0.211,-214.966,-130.554,21.790
-0.034,0.650,0.175,-204.285,-97.229,36.255
-0.112,0.608,0.176,-195.435,-89.600,45.410
-0.203,0.573,0.169,-188.477,-87.891,48.584
-0.339,0.543,0.100,-196.411,-90.515,40.710
-0.361,0.568,0.018,-210.937,-75.134,15.930
-0.320,0.609,-0.182,-205.383,-61.646,5.310
-0.264,0.547,-0.228,-185.059,-53.528,1.404
-0.253,0.500,-0.206,-182.678,-54.199,6.531
-0.246,0.464,-0.190,-196.838,-47.302,12.329
-0.207,0.419,-0.250,-206.604,-39.246,7.996
-0.167,0.375,-0.312,-221.619,-28.503,-4.211
-0.112,0.304,-0.431,-223.572,-24.719,-2.930
-0.102,0.255,-0.481,-225.891,-31.677,7.751
-0.108,0.154,-0.575,-232.178,-40.833,12.268
-0.102,0.095,-0.683,-242.676,-48.279,13.367
-0.087,0.044,-0.941,-243.225,-51.636,11.353
-0.040,-0.009,-1.065,-228.394,-58.350,16.113
-0.086,-0.135,-1.194,-225.403,-59.631,21.301
-0.161,-0.100,-1.226,-223.755,-18.066,15.808
-0.259,-0.006,-1.224,-212.524,15.625,5.859
-0.264,-0.010,-1.163,-170.898,45.532,-6.714
-0.244,-0.197,-1.054,-152.893,37.109,-11.902
-0.195,-0.374,-1.097,-155.701,-8.972,-36.133
-0.076,-0.532,-1.398,-173.523,-30.396,-43.945
-0.069,-0.467,-1.618,-213.867,-34.180,-28.381
-0.084,-0.230,-2.014,-222.717,-27.527,-1.770
-0.008,-0.211,-2.220,-147.949,-17.334,10.986
0.037,-0.268,-2.231,-100.708,-21.912,6.042
0.023,-0.283,-2.214,-34.607,-18.250,13.977
-0.093,-0.191,-2.160,-17.395,-6.287,18.860
-0.131,-0.127,-2.089,16.357,9.888,18.799
-0.165,-0.093,-1.818,41.321,9.521,18.616
-0.190,-0.118,-1.658,84.473,7.263,13.855
-0.218,-0.169,-1.462,91.248,8.667,8.850
-0.205,-0.173,-1.464,85.754,4.761,1.648
-0.185,-0.148,-1.583,89.294,-0.793,3.723
-0.195,-0.163,-1.628,117.187,-14.099,1.648
-0.203,-0.249,-1.663,130.676,-12.512,-5.249
-0.203,-0.270,-1.656,150.757,18.127,-13.916
-0.207,-0.242,-1.569,162.903,35.706,-17.578
-0.172,-0.205,-1.507,189.453,48.950,-24.475
-0.128,-0.219,-1.364,201.172,41.687,-23.743
-0.139,-0.306,-1.307,199.951,11.047,-27.771
-0.066,-0.317,-1.388,190.308,1.404,-31.372
0.011,-0.226,-1.513,199.646,-20.447,-14.282

0.742,0.707,2.177,263.000,357.788,-165.344
1.167,0.775,2.445,231.384,202.515,-134.644
1.384,0.744,2.932,186.645,75.745,-77.759
1.125,0.682,2.867,-1.770,-139.648,37.170
0.532,0.513,2.093,-103.760,-195.679,58.594
0.372,0.507,1.671,-228.699,-212.219,53.467
0.263,0.554,1.047,-263.916,-193.298,48.035
0.236,0.556,0.826,-302.368,-145.264,49.011
0.171,0.534,0.488,-306.580,-129.944,51.880
0.147,0.515,0.352,-296.753,-127.869,57.861
0.066,0.441,0.124,-290.222,-133.545,62.805
0.002,0.393,0.039,-286.072,-143.860,66.528
-0.133,0.362,-0.146,-287.903,-139.343,60.913
-0.189,0.353,-0.253,-285.889,-127.563,51.819
-0.252,0.268,-0.403,-269.836,-101.807,33.203
-0.241,0.230,-0.454,-265.625,-95.337,24.231
-0.269,0.134,-0.503,-269.592,-75.500,13.184
-0.251,0.134,-0.599,-277.710,-54.199,8.057
-0.194,0.159,-0.735,-275.696,-29.541,0.977
-0.093,0.139,-0.858,-259.460,-37.170,4.456
-0.070,0.075,-0.858,-235.535,-63.538,17.883
-0.090,-0.072,-0.918,-233.215,-69.885,20.203
-0.080,-0.058,-1.007,-244.873,-59.387,15.503
-0.012,-0.035,-1.272,-241.882,-44.189,16.479
-0.009,-0.134,-1.346,-215.759,-36.682,31.738
-0.112,-0.269,-1.334,-203.003,-34.058,32.654
-0.136,-0.259,-1.390,-197.571,-2.625,14.771
-0.062,-0.277,-1.660,-196.045,3.906,9.766
-0.000,-0.271,-1.832,-171.936,-27.405,15.503
-0.074,-0.201,-1.751,-149.048,-37.292,18.250
-0.168,-0.120,-1.524,-111.023,9.705,3.052
-0.117,-0.162,-1.479,-109.009,32.288,-7.019
-0.023,-0.177,-1.473,-114.929,9.705,-0.427
0.058,-0.268,-1.732,-98.389,-11.108,1.892
0.033,-0.302,-1.910,-65.002,-39.001,11.353
-0.064,-0.261,-2.147,-44.067,-33.325,12.756
-0.084,-0.261,-2.188,6.531,-2.808,10.864
-0.057,-0.317,-2.147,33.020,8.972,9.399
-0.048,-0.324,-2.092,86.731,16.724,9.644
-0.063,-0.326,-1.920,107.605,15.320,10.864
-0.079,-0.293,-1.834,138.367,26.611,9.521
-0.094,-0.186,-1.710,155.151,37.720,6.653
-0.085,-0.179,-1.655,185.608,35.522,4.517
-0.068,-0.255,-1.612,191.345,23.315,6.592
-0.076,-0.233,-1.613,200.195,4.456,12.329
-0.117,-0.173,-1.544,210.693,4.578,13.672
-0.133,-0.171,-1.455,234.375,19.165,8.667
-0.074,-0.143,-1.301,242.981,27.283,2.930
-0.014,-0.105,-1.236,264.343,27.771,1.526
0.030,-0.066,-1.017,276.733,26.245,8.362
0.020,-0.102,-0.913,283.142,35.706,22.827
-0.071,-0.090,-0.743,282.410,45.654,24.170
-0.078,-0.055,-0.728,285.400,62.988,16.357
-0.040,-0.174,-0.757,291.443,55.725,17.822
-0.071,-0.144,-0.722,314.758,46.204,26.855
-0.061,-0.074,-0.646,327.026,52.124,26.733
-0.028,-0.210,-0.586,341.064,55.603,22.827
-0.110,-0.254,-0.452,348.755,62.927,24.902
-0.232,-0.054,-0.328,379.822,116.089,23.865
-0.403,0.261,0.351,408.813,148.804,6.531
-0.375,0.229,0.968,440.796,175.476,-25.452
0.032,0.047,2.522,480.164,236.450,-99.670
0.419,0.027,3.225,463.684,277.588,-119.629
0.820,0.089,3.698,307.434,284.119,-87.646
0.977,0.308,3.770,195.190,195.190,-31.494
0.634,0.302,3.405,-33.630,-64.880,59.570
-0.075,0.207,2.196,-136.658,-152.344,65.430
-0.204,0.247,1.593,-277.405,-207.764,44.128
-0.189,0.405,0.736,-315.247,-197.327,33.997
-0.168,0.467,0.490,-329.834,-146.667,22.095
-0.175,0.560,0.281,-313.171,-122.864,16.418
-0.171,0.583,0.263,-274.414,-104.980,-1.953
-0.128,0.575,0.260,-267.090,-107.117,-8.728
-0.121,0.557,0.214,-276.672,-91.858,-7.812
-0.190,0.512,-0.004,-281.006,-71.106,-4.089
-0.243,0.490,-0.129,-268.127,-41.077,-2.869
-0.326,0.394,-0.255,-259.216,-42.114,-4.517
-0.334,0.358,-0.282,-257.324,-40.344,-10.925
-0.253,0.331,-0.425,-261.780,-29.419,-14.282
-0.190,0.321,-0.556,-262.451,-4.578,-11.414
-0.232,0.253,-0.733,-258.423,5.981,-5.310
-0.274,0.254,-0.765,-249.451,28.809,-9.033
-0.127,0.303,-0.843,-241.333,26.001,-16.113
-0.046,0.308,-0.855,-219.177,-22.522,-5.249
0.010,0.200,-0.907,-214.416,-50.781,8.789
-0.063,0.100,-0.970,-215.942,-61.707,28.687
-0.240,0.031,-1.111,-219.604,-40.039,27.100
-0.238,0.050,-1.187,-208.008,4.700,3.967
-0.075,0.102,-1.248,-193.176,6.958,-0.916
-0.004,0.089,-1.250,-164.490,-16.907,15.442
-0.005,-0.082,-1.286,-158.936,-32.227,28.992
-0.032,-0.136,-1.354,-161.438,-46.570,47.607
-0.139,-0.056,-1.452,-152.893,-41.138,49.805
-0.237,-0.005,-1.358,-120.666,0.122,37.537
-0.323,0.004,-1.052,-110.107,29.785,23.804
-0.227,-0.091,-1.017,-133.850,39.429,11.353
-0.002,-0.285,-1.176,-149.109,8.545,16.968
0.005,-0.348,-1.371,-139.282,-54.199,18.127
-0.084,-0.351,-1.789,-137.146,-71.289,22.461
-0.126,-0.344,-1.991,-125.854,-50.903,21.851
-0.184,-0.353,-2.285,-101.685,-26.428,17.761
-0.156,-0.350,-2.322,-15.808,0.977,2.991
-0.051,-0.303,-2.174,29.724,-1.831,-3.723
-0.030,-0.262,-2.025,91.919,-7.874,4.150
-0.073,-0.178,-1.751,111.755,1.831,10.071
-0.094,-0.142,-1.655,135.132,27.771,6.287
-0.103,-0.153,-1.593,133.850,34.607,0.916
-0.114,-0.159,-1.636,134.705,34.546,1.953
-0.190,-0.203,-1.644,144.592,28.625,4.883
-0.234,-0.224,-1.577,173.889,28.503,0.244
-0.232,-0.319,-1.457,185.547,33.386,-6.470
-0.188,-0.361,-1.435,199.585,24.536,-19.287
-0.093,-0.251,-1.427,209.656,10.437,-20.996
-0.064,-0.145,-1.370,237.427,-10.254,-10.681
-0.054,-0.011,-1.133,247.131,-4.517,-6.714
-0.027,-0.040,-1.070,239.868,20.203,-8.423
0.082,-0.191,-1.142,233.337,16.846,-7.202
0.109,-0.196,-1.176,245.422,-8.911,5.676
0.073,-0.152,-1.103,260.376,-8.728,15.930

0.155,0.397,2.719,357.056,229.004,-101.013
0.427,0.467,3.225,252.991,199.158,-91.553
0.670,0.614,3.577,175.415,146.667,-62.134
0.566,0.651,3.311,-0.977,19.409,14.832
0.180,0.564,2.273,-84.412,-43.945,39.429
0.037,0.504,1.778,-202.393,-139.648,43.945
-0.071,0.501,1.056,-241.943,-152.710,35.339
-0.079,0.529,0.794,-289.856,-127.441,22.827
-0.073,0.563,0.418,-294.617,-114.563,21.973
-0.078,0.521,0.280,-288.452,-115.906,27.649
-0.128,0.471,0.014,-285.217,-118.347,33.447
-0.165,0.507,-0.121,-273.865,-92.773,37.781
-0.239,0.513,-0.349,-262.756,-68.787,32.837
-0.270,0.461,-0.425,-228.394,-33.813,15.503
-0.256,0.325,-0.558,-216.980,-39.307,5.859
-0.243,0.335,-0.598,-220.886,-65.613,-5.310
-0.259,0.409,-0.706,-227.417,-48.889,-4.761
-0.270,0.416,-0.806,-222.900,23.315,4.395
-0.166,0.251,-1.111,-212.952,21.484,9.399
-0.155,0.157,-1.172,-201.904,-23.560,15.747
-0.286,0.240,-1.046,-173.218,-96.497,15.442
-0.332,0.322,-0.977,-174.805,-68.481,3.052
-0.340,0.400,-0.950,-187.500,62.744,-19.531
-0.267,0.370,-0.977,-175.720,100.647,-22.278
-0.159,0.300,-0.963,-135.864,33.875,-10.254
-0.036,0.170,-0.843,-123.596,-28.015,-0.488
-0.072,0.140,-0.803,-136.963,-72.876,16.846
-0.238,0.160,-0.840,-153.992,-45.837,20.935
-0.287,0.168,-0.913,-167.847,15.198,19.714
-0.191,0.076,-1.060,-158.081,9.705,17.273
-0.117,0.014,-1.090,-130.737,-54.260,13.367
-0.116,-0.055,-1.057,-126.709,-70.618,14.587
-0.153,-0.075,-1.065,-145.203,-36.011,15.747
-0.179,-0.134,-1.198,-153.748,-11.292,13.184
-0.129,-0.180,-1.323,-156.921,-14.160,4.761
0.042,-0.261,-1.648,-156.372,-40.344,8.606
0.077,-0.247,-1.806,-125.549,-65.552,15.747
-0.038,-0.186,-2.010,-101.929,-54.016,17.517
-0.120,-0.161,-2.021,-56.458,-10.925,16.846
-0.178,-0.153,-1.960,-31.433,7.751,7.507
-0.135,-0.173,-1.918,16.052,11.475,-8.423
-0.068,-0.148,-1.859,34.485,2.563,-8.240
-0.081,-0.120,-1.824,62.988,-10.681,1.465
-0.120,-0.116,-1.721,75.623,-8.667,4.456
-0.124,-0.136,-1.699,95.947,10.315,1.648
-0.117,-0.167,-1.732,106.812,18.677,-0.366
-0.123,-0.172,-1.720,134.033,28.381,-3.113
-0.154,-0.167,-1.602,145.752,36.926,-5.432
-0.138,-0.160,-1.567,168.152,41.504,-9.094
-0.083,-0.195,-1.479,181.519,28.015,-8.545
-0.093,-0.176,-1.381,198.547,13.916,-10.498
-0.092,-0.138,-1.285,197.266,22.034,-13.123
-0.064,-0.154,-1.311,200.256,15.991,-11.719
-0.075,-0.064,-1.228,216.919,2.747,-7.202
-0.104,-0.064,-1.120,244.629,4.822,-0.183
-0.077,-0.119,-1.023,244.202,14.465,-2.014
-0.044,-0.083,-1.046,254.211,20.752,-1.831
-0.039,-0.065,-0.952,269.165,15.564,4.333
-0.073,-0.069,-0.827,289.795,22.888,11.475
-0.105,-0.053,-0.688,288.452,39.429,8.972
-0.081,-0.061,-0.708,287.109,62.195,3.479
-0.120,-0.066,-0.689,300.537,61.584,7.629
-0.213,-0.014,-0.543,352.173,69.336,19.897
-0.386,0.084,-0.033,375.366,89.600,16.785
-0.451,0.110,0.289,395.325,158.386,-16.357
-0.465,0.296,1.149,398.437,205.566,-46.265
-0.293,0.391,1.702,399.170,287.720,-126.770
0.614,0.393,2.979,391.663,287.598,-155.823
1.072,0.358,3.612,363.159,242.249,-148.010
0.989,0.400,3.864,178.650,66.406,-17.944
0.609,0.379,3.300,34.729,-26.001,42.786
0.275,0.336,2.535,-193.970,-144.958,62.256
0.018,0.381,1.331,-248.047,-166.016,48.157
-0.003,0.439,0.985,-303.406,-146.301,36.133
-0.053,0.507,0.534,-318.542,-122.131,39.795
-0.084,0.521,0.369,-316.589,-96.741,42.480
-0.105,0.524,0.160,-304.443,-106.934,37.354
-0.107,0.526,0.104,-289.612,-130.066,25.513
-0.178,0.559,-0.059,-290.833,-114.746,23.804
-0.254,0.579,-0.184,-278.076,-32.715,24.109
-0.383,0.507,-0.412,-258.118,1.160,21.606
-0.399,0.413,-0.459,-220.337,-9.155,12.573
-0.344,0.281,-0.544,-216.187,-41.870,11.719
-0.332,0.320,-0.616,-222.473,-71.106,21.667
-0.381,0.347,-0.744,-221.069,-51.758,22.522
-0.401,0.255,-0.774,-220.154,-3.357,3.357
-0.327,0.115,-0.894,-222.778,7.385,-10.620
-0.243,0.113,-0.990,-217.895,-21.606,-15.442
-0.139,0.159,-1.051,-208.435,-47.791,-8.118
-0.115,0.164,-1.044,-181.152,-52.612,-5.371
-0.115,0.165,-1.038,-176.758,-33.203,-1.465
-0.124,0.134,-1.044,-177.246,5.188,1.526
-0.093,0.092,-1.109,-172.302,14.526,0.916
-0.048,0.077,-1.151,-152.771,-1.587,12.878
-0.044,0.028,-1.151,-143.188,-15.137,22.827
-0.069,-0.018,-1.151,-139.771,-21.118,32.654
-0.123,-0.100,-1.235,-145.020,-18.982,29.846
-0.118,-0.171,-1.346,-158.142,-31.311,16.235
-0.107,-0.160,-1.517,-154.785,-39.795,10.681
-0.122,-0.083,-1.543,-125.854,-22.888,8.179
-0.098,-0.036,-1.533,-114.624,-8.911,12.390
-0.059,-0.044,-1.514,-97.534,-3.845,26.245
-0.037,-0.067,-1.521,-75.623,-4.150,16.296
-0.066,-0.036,-1.499,-46.387,-4.272,6.836
-0.142,-0.025,-1.473,-42.542,4.456,7.996
-0.168,-0.082,-1.542,-40.771,16.907,9.216
-0.178,-0.193,-1.764,-35.767,10.193,11.719
-0.181,-0.190,-1.867,-8.972,-5.798,15.503
-0.184,-0.186,-2.011,8.972,-9.949,15.869
-0.167,-0.207,-2.032,29.724,-11.658,14.954
-0.146,-0.193,-1.963,81.787,-0.854,7.629
-0.119,-0.177,-1.887,109.924,11.169,2.258
-0.082,-0.177,-1.720,149.292,41.626,-3.357
-0.091,-0.195,-1.665,157.715,56.519,-2.136
-0.114,-0.274,-1.647,166.260,66.101,-0.183
-0.164,-0.241,-1.589,179.138,56.213,1.038
-0.216,-0.163,-1.475,215.881,32.288,-4.944
-0.194,-0.058,-1.266,228.394,24.658,-12.085
-0.151,-0.090,-1.208,229.980,7.996,-17.151

0.473,0.202,3.632,272.583,119.263,-101.013
0.523,0.241,3.768,88.440,34.424,-33.447
0.255,0.260,3.125,-26.489,-17.212,-1.953
0.104,0.246,2.530,-215.576,-102.722,10.925
0.020,0.299,1.471,-272.522,-122.131,3.479
0.034,0.358,1.083,-338.196,-113.708,-0.610
0.024,0.449,0.487,-354.187,-100.464,5.432
-0.007,0.480,0.259,-350.525,-91.919,22.095
-0.072,0.543,-0.102,-337.585,-95.581,28.076
-0.104,0.544,-0.234,-305.786,-101.685,35.034
-0.197,0.492,-0.414,-287.964,-99.609,34.851
-0.246,0.469,-0.489,-252.136,-84.412,26.978
-0.340,0.462,-0.616,-231.262,-69.092,21.973
-0.418,0.421,-0.596,-201.721,-27.954,5.249
-0.429,0.359,-0.561,-202.759,-5.859,-12.329
-0.330,0.355,-0.644,-219.971,0.366,-36.011
-0.165,0.397,-0.874,-218.872,-14.160,-29.907
-0.151,0.423,-0.952,-195.984,-37.354,-2.075
-0.229,0.484,-0.929,-177.734,-26.062,7.324
-0.255,0.474,-0.890,-158.020,16.479,15.198
-0.258,0.384,-0.744,-155.334,23.193,12.756
-0.211,0.373,-0.717,-152.222,6.104,-8.484
-0.088,0.354,-0.795,-155.273,-13.611,-8.606
-0.090,0.324,-0.841,-156.250,-34.729,19.043
